date,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,storage_allocated,storage_efficiency,region_encoded,resource_type_encoded,unique_id,dayofweek,month,weekofyear,dayofmonth,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_7,usage_cpu_lag_14,usage_cpu_roll_mean_7,usage_cpu_roll_std_7,usage_cpu_roll_mean_14,usage_cpu_roll_std_14,usage_storage_lag_1,usage_storage_lag_7,usage_storage_lag_14,usage_storage_roll_mean_7,usage_storage_roll_std_7,usage_storage_roll_mean_14,usage_storage_roll_std_14,users_active_lag_1,users_active_lag_7,users_active_lag_14,users_active_roll_mean_7,users_active_roll_std_7,users_active_roll_mean_14,users_active_roll_std_14,storage_efficiency_lag_1,storage_efficiency_lag_7,storage_efficiency_lag_14,storage_efficiency_roll_mean_7,storage_efficiency_roll_std_7,storage_efficiency_roll_mean_14,storage_efficiency_roll_std_14,sin_week_1,cos_week_1,sin_week_2,cos_week_2,sin_week_3,cos_week_3
2023-01-11,56,535,372,114.66,0.98,0,1995,26.82,0,0,0_0,2,1,2,11,1,0,86.0,57.0,76.86842105263158,75.85714285714286,14.565124686828366,80.64285714285714,15.310163255207263,779.0,1279.0,1222.4868421052631,1231.0,588.6090949574826,1312.5714285714287,505.63192971928476,380.0,232.0,351.67105263157896,359.42857142857144,92.24759643274781,365.0,86.725029658287,39.05,64.11,61.27789473684211,61.79714285714285,29.54827220796828,65.89214285714286,25.38296435939524,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334
2023-01-12,93,504,302,100.68,0.86,0,1995,25.26,0,0,0_0,3,1,2,12,1,0,56.0,85.0,76.86842105263158,70.71428571428571,15.478095120893585,75.35714285714286,13.709105019641532,535.0,1024.0,1222.4868421052631,1129.7142857142858,402.96059124340945,1119.7142857142858,395.08254805827585,372.0,359.0,351.67105263157896,367.14285714285717,79.77766724137932,361.0,76.9765198965542,26.82,51.33,61.27789473684211,56.712857142857146,20.228713679887232,56.21071428571429,19.834140133496188,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141
2023-01-13,71,1360,446,94.56,1.01,0,1995,68.17,0,0,0_0,4,1,2,13,1,0,93.0,81.0,76.86842105263158,80.71428571428571,13.561148989107132,77.07142857142857,12.940480823989654,504.0,1995.0,1222.4868421052631,1148.142857142857,478.00747154949687,1120.4285714285713,461.59634618699795,302.0,432.0,351.67105263157896,359.57142857142856,55.0389472490687,357.7857142857143,74.10821460895858,25.26,100.0,61.27789473684211,57.63714285714286,23.994507506431354,56.24714285714286,23.172155182981474,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148
2023-01-14,65,1291,446,88.49,1.04,1,1995,64.71,0,0,0_0,5,1,2,14,1,1,71.0,55.0,76.86842105263158,74.71428571428571,15.370038882127,71.85714285714286,13.392633697769766,1360.0,1481.0,1222.4868421052631,994.5714285714286,335.8957462977941,1182.0,475.5401786794271,446.0,439.0,351.67105263157896,378.42857142857144,98.7671624627964,394.2142857142857,77.11647391738387,68.17,74.24,61.27789473684211,49.92857142857143,16.86233814211563,59.33857142857143,23.873524394880757,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354
2023-01-15,83,614,304,93.99,0.97,1,1995,30.78,0,0,0_0,6,1,2,15,1,1,65.0,81.0,70.0,78.14285714285714,13.594466661459121,75.5,14.091732437032828,1291.0,1514.0,621.0,1520.2857142857142,427.36975180972473,1514.0714285714287,360.80283648162424,446.0,208.0,414.0,319.14285714285717,80.26503716112164,337.07142857142856,83.8262528050767,64.71,75.89,31.13,76.31857142857143,21.45540757677928,76.00714285714285,18.113452046888938,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194
2023-01-16,97,1228,386,93.98,1.19,0,1995,61.55,0,0,0_0,0,1,3,16,1,0,83.0,97.0,86.0,88.0,10.583005244258226,77.3076923076923,14.53951291816323,614.0,1915.0,1146.0,1561.5,369.3804272020938,1451.7692307692307,377.96012881567026,304.0,334.0,220.0,363.6666666666667,96.43581630632217,364.6923076923077,83.78880654696123,30.78,95.99,57.44,78.38833333333334,18.54235520818946,72.88076923076923,18.973371015512964,0.0,1.0,0.0,1.0,0.0,1.0
2023-01-17,96,1087,208,99.87,0.89,0,1995,54.49,0,0,0_0,1,1,3,17,1,0,97.0,86.0,57.0,82.71428571428571,16.529915161249136,84.28571428571429,13.234154946306722,1228.0,779.0,1985.0,1054.142857142857,496.81801784671956,1156.0,488.9275548035249,386.0,380.0,414.0,338.2857142857143,72.89653463577541,363.2142857142857,89.11460086827567,61.55,39.05,99.5,52.91714285714285,24.940387402955963,58.03071428571429,24.543818731242457,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
2023-01-18,52,672,340,108.23,0.88,0,1995,33.68,0,0,0_0,2,1,3,18,1,0,96.0,56.0,57.0,74.71428571428571,8.731442906994012,72.42857142857143,11.84329921363708,1087.0,535.0,1279.0,1093.2857142857142,403.1822227751434,1207.857142857143,480.93096532308374,208.0,372.0,232.0,296.2857142857143,97.44180192250556,344.07142857142856,98.69959417398772,54.49,26.82,64.11,54.885714285714286,20.24058287792366,60.636428571428574,24.142384563617206,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334
2023-01-19,64,1938,200,102.09,0.8,0,1995,97.14,0,0,0_0,3,1,3,19,1,0,52.0,93.0,85.0,80.71428571428571,10.011897684160273,74.64285714285714,12.887723095776323,672.0,504.0,1024.0,1375.7142857142858,597.4048639143912,1265.357142857143,549.7877362628731,340.0,302.0,359.0,352.57142857142856,100.59466046607913,331.5,85.63136556911104,33.68,25.26,51.33,69.06142857142858,29.9899196556507,63.52071428571429,27.599493157075766,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141
2023-01-20,54,949,209,86.72,1.02,0,1995,47.57,0,0,0_0,4,1,3,20,1,0,64.0,71.0,81.0,83.57142857142857,11.645559137243918,82.57142857142857,11.567289993866128,1938.0,1360.0,1995.0,1233.7142857142858,445.38100329407735,1237.2857142857142,493.81021402207466,200.0,446.0,432.0,372.0,72.88118184186297,340.42857142857144,90.50007589092792,97.14,68.17,100.0,61.934285714285714,22.359982749801738,62.11285714285714,24.7892791432014,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148
2023-01-21,59,582,344,107.38,1.02,1,1995,29.17,0,0,0_0,5,1,3,21,1,1,54.0,65.0,55.0,63.714285714285715,13.136644494368893,72.92857142857143,16.164844502877173,949.0,1291.0,1481.0,1295.857142857143,304.41278366248616,1349.2142857142858,456.02600778926956,209.0,446.0,439.0,340.0,109.9545360592278,332.7857142857143,97.12337797590507,47.57,64.71,74.24,65.05285714285715,15.278937260474851,67.73071428571428,22.89291306674007,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354
2023-01-22,86,1352,265,98.84,0.97,1,1995,67.77,0,0,0_0,6,1,3,22,1,1,59.0,83.0,81.0,64.28571428571429,11.412190641506958,64.71428571428571,11.062261358945998,582.0,614.0,1514.0,1047.0,146.60263753880494,1112.4285714285713,313.6177767444152,344.0,304.0,208.0,373.0,98.6661036019971,341.5,103.14571470273711,29.17,30.78,75.89,52.56142857142858,7.3603157282177785,55.846428571428575,15.744663372878906,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194
2023-01-23,60,610,448,85.21,0.93,0,1995,30.58,0,0,0_0,0,1,4,23,1,0,86.0,97.0,97.0,68.85714285714286,15.09336025573915,67.64285714285714,14.09095259572423,1352.0,1228.0,1915.0,1394.5714285714287,421.49648363217295,1197.857142857143,415.4226498663473,265.0,386.0,334.0,405.7142857142857,69.55265220371852,372.5,66.13011649537829,67.77,61.55,95.99,70.01,21.158345871074204,60.134285714285724,20.855019950670318,0.0,1.0,0.0,1.0,0.0,1.0
2023-01-24,94,1596,481,95.39,1.11,0,1995,80.0,0,0,0_0,1,1,4,24,1,0,60.0,96.0,86.0,75.85714285714286,13.30950251297387,74.3076923076923,15.057581785624471,610.0,1087.0,779.0,1128.7142857142858,503.79616059332193,1242.3846153846155,507.9369282469258,448.0,208.0,380.0,390.14285714285717,61.480155528508035,372.0,83.4615680018853,30.58,54.49,39.05,57.121428571428574,25.49605030102474,62.646153846153844,25.524300362093356,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
2023-01-25,92,1797,493,103.44,0.82,0,1995,90.08,0,0,0_0,2,1,4,25,1,0,94.0,52.0,56.0,77.85714285714286,14.982529508604031,74.14285714285714,13.166724625457842,1596.0,672.0,535.0,1491.0,262.133553746942,1208.2857142857142,385.8579707954382,481.0,340.0,372.0,314.14285714285717,92.74414369908342,345.2142857142857,94.6874848130404,80.0,33.68,26.82,75.45857142857143,13.266920552727518,61.15,19.52854281853576,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334
2023-01-26,68,924,300,103.24,0.96,0,1995,46.32,0,0,0_0,3,1,4,26,1,0,92.0,64.0,93.0,67.71428571428571,18.741347209795176,73.14285714285714,16.691117595697648,1797.0,1938.0,504.0,1445.5714285714287,447.81873458757843,1235.0,474.9795137282638,493.0,200.0,302.0,296.42857142857144,62.468277663833284,308.35714285714283,72.03376039998588,90.08,97.14,25.26,73.15428571428572,22.663378578037108,62.499285714285705,24.036884626079818,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141
2023-01-27,98,1003,261,93.23,1.06,0,1995,50.28,0,0,0_0,4,1,4,27,1,0,68.0,54.0,71.0,74.71428571428571,15.596092306667583,71.42857142857143,13.948886284267646,924.0,949.0,1360.0,1136.5714285714287,430.5097200384913,1259.5,423.57957203594367,300.0,209.0,446.0,304.2857142857143,113.33389355603866,336.7142857142857,114.12370384902407,46.32,47.57,68.17,57.51714285714286,21.785370254894886,63.739285714285714,21.435257965929257,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148
2023-01-28,89,820,300,110.31,1.09,1,1995,41.1,0,0,0_0,5,1,4,28,1,1,98.0,59.0,65.0,64.85714285714286,14.182484166846777,70.21428571428571,16.925986263406124,1003.0,582.0,1291.0,1152.7142857142858,392.83996499241164,1284.9285714285713,452.52020172256647,261.0,344.0,446.0,281.85714285714283,80.17569991676369,323.2142857142857,93.47906270836866,50.28,29.17,64.71,58.33571428571429,19.87926210664678,65.02642857142857,22.900335438303355,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354
2023-01-29,74,1565,288,91.61,0.97,1,1995,78.45,0,0,0_0,6,1,4,29,1,1,89.0,86.0,83.0,70.57142857142857,13.18910083941972,71.64285714285714,13.408419529747558,820.0,1352.0,614.0,967.2857142857143,292.5256195536372,1097.7142857142858,300.8455848671638,300.0,265.0,304.0,354.7142857142857,107.41308778994977,355.2857142857143,99.16298050833635,41.1,67.77,30.78,48.952857142857155,14.80453501947482,55.55285714285714,15.224657342902363,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194
2023-01-30,86,1934,488,103.31,1.1,0,1995,96.94,0,0,0_0,0,1,5,30,1,0,74.0,60.0,97.0,77.14285714285714,14.553677329442333,75.07142857142857,14.772449855229674,1565.0,610.0,1228.0,1176.0,487.50076923016354,1078.4285714285713,464.17995752405454,288.0,448.0,386.0,296.2857142857143,61.8323385878147,343.7142857142857,99.15056815185244,78.45,30.58,61.55,59.51428571428571,24.669749260408583,54.57714285714285,23.489773692649056,0.0,1.0,0.0,1.0,0.0,1.0
2023-01-31,59,1371,237,95.21,0.98,0,1995,68.72,0,0,0_0,1,1,5,31,1,0,86.0,94.0,96.0,77.66666666666667,17.91833325582116,72.38461538461539,15.761442729746479,1934.0,1596.0,1087.0,1463.6666666666667,328.2691984738563,1299.076923076923,379.40248231889956,488.0,481.0,208.0,378.6666666666667,97.29062990168507,352.38461538461536,89.97642141281459,96.94,80.0,54.49,74.23333333333333,16.69553433306859,65.81769230769231,19.264376516360503,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
2023-02-01,95,1928,309,88.94,0.88,0,1995,96.64,0,0,0_0,2,2,5,1,1,0,59.0,92.0,52.0,82.14285714285714,12.38855078191914,78.28571428571429,16.27375693671146,1371.0,1797.0,672.0,1388.0,476.2775801287884,1401.642857142857,429.3833874366734,237.0,493.0,340.0,332.85714285714283,82.37602517607628,366.35714285714283,94.62769731374166,68.72,90.08,33.68,70.67285714285715,24.2503998003372,71.36714285714285,21.86231018427389,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334
2023-02-02,56,1348,283,108.13,1.14,0,1995,67.57,0,0,0_0,3,2,5,2,1,0,95.0,68.0,64.0,84.0,14.719601443879698,81.71428571428571,14.139027120424037,1928.0,924.0,1938.0,1176.2857142857142,437.21951553185033,1256.142857142857,457.48389751281525,309.0,300.0,200.0,362.14285714285717,86.27944631917184,338.2142857142857,78.2669775845455,96.64,46.32,97.14,59.892857142857146,22.26261343919127,63.95928571428571,23.293734867254194,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141
2023-02-03,50,1787,254,99.28,1.1,0,1995,89.57,0,0,0_0,4,2,5,3,1,0,56.0,98.0,54.0,65.85714285714286,16.385243070403103,71.71428571428571,14.891549340422682,1348.0,1003.0,949.0,1256.857142857143,545.9995203207392,1259.2857142857142,456.9565588798308,283.0,261.0,209.0,347.0,114.71123165002929,332.0,85.06196836153285,67.57,50.28,47.57,63.99428571428571,27.798743890772574,64.11857142857143,23.26559092047998,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148
2023-02-04,70,1409,422,103.62,0.94,1,1995,70.63,0,0,0_0,5,2,5,4,1,1,50.0,89.0,59.0,79.85714285714286,13.284434142114954,76.42857142857143,15.707491038522827,1787.0,820.0,582.0,1168.7142857142858,277.13397138430946,1058.4285714285713,450.1573595440249,254.0,300.0,344.0,371.7142857142857,73.44774624569109,340.57142857142856,86.30421532241373,89.57,41.1,29.17,59.505714285714284,14.109729334922234,53.89071428571429,22.919355764971204,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354
2023-02-05,95,627,423,103.61,1.15,1,1995,31.43,0,0,0_0,6,2,5,5,1,1,70.0,74.0,86.0,69.0,16.145174717749843,67.64285714285714,13.942779453936048,1409.0,1565.0,1352.0,1462.142857142857,252.97393052212075,1424.9285714285713,291.97588527550846,422.0,288.0,265.0,361.0,105.74655234726733,370.64285714285717,94.84043858612638,70.63,78.45,67.77,74.44714285714285,12.880268778621382,72.55214285714285,14.865398739029128,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194
2023-02-06,72,841,226,99.64,1.16,0,1995,42.16,0,0,0_0,0,2,6,6,1,0,95.0,86.0,60.0,65.0,9.660917830793105,68.64285714285714,13.15357303231656,627.0,1934.0,610.0,1011.8571428571429,477.93982486342037,1188.7857142857142,469.8315866139902,423.0,488.0,448.0,345.7142857142857,102.98335510446076,335.57142857142856,104.76032299838155,31.43,96.94,30.58,51.519999999999996,24.33469539566916,60.527857142857144,23.92141691795527,0.0,1.0,0.0,1.0,0.0,1.0
2023-02-07,71,568,488,73.8,1.08,0,1995,28.47,0,0,0_0,1,2,6,7,1,0,72.0,59.0,94.0,74.71428571428571,17.036375648537916,77.28571428571429,15.818336834818616,841.0,1371.0,1596.0,1087.857142857143,455.3549635802204,1099.9285714285713,491.071272327647,226.0,237.0,481.0,386.42857142857144,126.59101751027087,334.42857142857144,114.11782998672503,42.16,68.72,80.0,55.388571428571424,23.18562947788385,56.003571428571426,25.004668058690033,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
2023-02-08,73,838,463,100.87,0.97,0,1995,42.01,0,0,0_0,2,2,6,8,1,0,71.0,95.0,92.0,74.42857142857143,19.051309166363904,77.84615384615384,17.817810162148376,568.0,1928.0,1797.0,1297.2857142857142,439.1767731736725,1279.8461538461538,467.1170171298699,488.0,309.0,493.0,326.42857142857144,41.62874464780841,349.7692307692308,75.20101267730568,28.47,96.64,90.08,65.06142857142858,22.023511246371484,64.51692307692308,23.43413620647428,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191,-0.7818314824680299,0.6234898018587334
2023-02-09,79,871,302,100.92,0.8,0,1995,43.66,0,0,0_0,3,2,6,9,1,0,73.0,56.0,68.0,70.85714285714286,17.71466973470082,75.5,16.81459988316014,838.0,1348.0,924.0,1345.4285714285713,554.5012344870123,1295.5714285714287,464.04587211672407,463.0,283.0,300.0,381.7142857142857,40.565643450726014,365.92857142857144,75.89412086859956,42.01,67.57,46.32,67.47428571428571,27.80865084653993,64.97357142857143,23.27270954016009,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9749279121818237,-0.2225209339563141
2023-02-10,81,1562,228,97.8,1.04,0,1995,78.3,0,0,0_0,4,2,6,10,1,0,79.0,50.0,98.0,74.71428571428571,14.806690894257748,74.57142857142857,12.708048846872819,871.0,1787.0,1003.0,1187.7142857142858,316.6331811869575,1280.9285714285713,427.79011106017714,302.0,254.0,261.0,356.85714285714283,90.59512233269636,354.7857142857143,84.5423685965332,43.66,89.57,50.28,59.56428571428571,15.876794236812982,64.24,21.452991901794505,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.9749279121818235,-0.2225209339563148
2023-02-11,56,1063,459,114.78,0.95,1,1995,53.28,0,0,0_0,5,2,6,11,1,1,81.0,70.0,89.0,72.57142857142857,12.946777499403023,72.85714285714286,12.101221444117163,1562.0,1409.0,820.0,1212.5714285714287,409.4434666482709,1302.5714285714287,360.5439724138453,228.0,422.0,300.0,302.85714285714283,98.793435293763,349.64285714285717,97.63953104136667,78.3,70.63,41.1,60.809999999999995,20.532260794499383,65.32357142857143,18.080884766958803,-0.9749279121818236,-0.2225209339563146,0.43388373911755845,-0.9009688679024189,0.7818314824680284,0.6234898018587354
2023-02-12,96,1612,267,91.92,0.95,1,1995,80.8,0,0,0_0,6,2,6,12,1,1,56.0,95.0,74.0,79.57142857142857,17.87789270632998,78.07142857142857,15.533904782835396,1063.0,627.0,1565.0,946.7142857142857,286.61165031316915,1029.9285714285713,384.0439606819295,459.0,423.0,288.0,367.2857142857143,118.47463059760139,358.57142857142856,106.359126248121,53.28,31.43,78.45,47.47714285714286,14.372737751597334,51.65071428571429,19.259620359021255,-0.7818314824680299,0.6234898018587334,-0.9749279121818235,-0.2225209339563148,-0.43388373911755757,-0.9009688679024194
2023-02-13,99,1563,423,109.15,1.03,0,1995,78.35,0,0,0_0,0,2,7,13,1,0,96.0,72.0,86.0,77.14285714285714,12.321100754783386,77.42857142857143,15.290591806800567,1612.0,841.0,1934.0,1512.4285714285713,438.87236456737037,1316.5714285714287,431.12923536036976,267.0,226.0,488.0,354.14285714285717,106.70587077168196,363.85714285714283,88.71029525098254,80.8,42.16,96.94,75.84714285714286,22.01112197222567,66.025,21.621296748273963,0.0,1.0,0.0,1.0,0.0,1.0
2023-02-14,92,1960,357,94.7,1.05,0,1995,98.25,0,0,0_0,1,2,7,14,1,0,99.0,71.0,59.0,77.85714285714286,18.5600697864041,82.64285714285714,14.637187323637344,1563.0,568.0,1371.0,1294.4285714285713,249.4031924032931,1175.7857142857142,285.894595577145,423.0,488.0,237.0,354.85714285714283,101.5946661517041,306.2857142857143,96.31393267006345,78.35,28.47,68.72,64.91428571428573,12.510022458203863,58.964999999999996,14.338591686022045,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
